Date,Predict Value,Actual Value,Residual,Abs. Residual,% Difference
7/4/2016 7:30,85,87,-2,2,0.022988506
7/4/2016 7:35,83,85,-2,2,0.023529412
7/4/2016 7:40,81,91,-10,10,0.10989011
7/4/2016 7:45,87,93,-6,6,0.064516129
7/4/2016 7:50,89,92,-3,3,0.032608696
7/4/2016 7:55,88,90,-2,2,0.022222222
7/4/2016 8:00,86,87,-1,1,0.011494253
7/4/2016 8:05,83,85,-2,2,0.023529412
7/4/2016 8:10,81,84,-3,3,0.035714286
7/4/2016 8:15,80,82,-2,2,0.024390244
7/4/2016 8:20,78,78,0,0,0
7/4/2016 8:25,74,78,-4,4,0.051282051
7/4/2016 8:30,74,67,7,7,0.104477612
7/4/2016 8:35,63,64,-1,1,0.015625
7/4/2016 8:40,60,72,-12,12,0.166666667
7/4/2016 8:45,68,72,-4,4,0.055555556
7/4/2016 8:50,68,77,-9,9,0.116883117
7/4/2016 8:55,73,89,-16,16,0.179775281
7/4/2016 9:00,87,102,-15,15,0.147058824
7/4/2016 9:05,100,115,-15,15,0.130434783
7/4/2016 9:15,111,137,-26,26,0.189781022
7/4/2016 9:20,135,140,-5,5,0.035714286
7/4/2016 13:40,132,141,-9,9,0.063829787
7/4/2016 13:50,137,160,-23,23,0.14375
7/4/2016 13:55,158,167,-9,9,0.053892216
7/4/2016 14:00,166,174,-8,8,0.045977011
7/4/2016 14:05,173,182,-9,9,0.049450549
7/4/2016 14:10,181,188,-7,7,0.037234043
7/4/2016 14:15,187,190,-3,3,0.015789474
7/4/2016 14:20,189,199,-10,10,0.050251256
7/4/2016 14:25,198,204,-6,6,0.029411765
7/4/2016 14:30,203,205,-2,2,0.009756098
7/5/2016 3:00,102,101,1,1,0.00990099
7/5/2016 3:05,99,99,0,0,0
7/5/2016 3:10,97,96,1,1,0.010416667
7/5/2016 3:15,94,94,0,0,0
7/5/2016 3:20,92,89,3,3,0.033707865
7/5/2016 3:25,87,90,-3,3,0.033333333
7/5/2016 3:30,88,88,0,0,0
7/5/2016 3:35,86,86,0,0,0
7/5/2016 3:40,84,84,0,0,0
7/5/2016 3:45,82,81,1,1,0.012345679
7/5/2016 3:50,79,78,1,1,0.012820513
7/5/2016 3:55,76,76,0,0,0
7/5/2016 4:00,73,74,-1,1,0.013513514
7/5/2016 4:05,71,72,-1,1,0.013888889
7/5/2016 4:10,69,69,0,0,0
7/5/2016 4:15,66,68,-2,2,0.029411765
7/5/2016 4:20,65,66,-1,1,0.015151515
7/5/2016 4:25,63,66,-3,3,0.045454545
7/5/2016 4:30,63,64,-1,1,0.015625
7/5/2016 4:35,61,66,-5,5,0.075757576
7/5/2016 4:40,63,63,0,0,0
7/5/2016 4:45,60,64,-4,4,0.0625
7/5/2016 4:50,61,69,-8,8,0.115942029
7/5/2016 4:55,66,76,-10,10,0.131578947
7/5/2016 5:00,73,84,-11,11,0.130952381
7/5/2016 5:05,81,93,-12,12,0.129032258
7/5/2016 5:10,90,99,-9,9,0.090909091
7/5/2016 5:15,96,101,-5,5,0.04950495
7/5/2016 5:20,98,101,-3,3,0.02970297
7/5/2016 5:25,98,101,-3,3,0.02970297
7/5/2016 5:30,98,101,-3,3,0.02970297
7/5/2016 5:35,98,103,-5,5,0.048543689
7/5/2016 5:40,100,105,-5,5,0.047619048
7/5/2016 5:45,102,107,-5,5,0.046728972
7/5/2016 5:50,104,116,-12,12,0.103448276
7/5/2016 5:55,113,113,0,0,0
7/5/2016 6:00,109,107,2,2,0.018691589
7/5/2016 6:05,103,104,-1,1,0.009615385
7/5/2016 6:10,100,101,-1,1,0.00990099
7/5/2016 6:15,97,98,-1,1,0.010204082
7/5/2016 6:20,94,96,-2,2,0.020833333
7/5/2016 6:25,92,94,-2,2,0.021276596
7/5/2016 6:30,90,92,-2,2,0.02173913
7/5/2016 6:35,88,89,-1,1,0.011235955
7/5/2016 6:40,85,87,-2,2,0.022988506
7/5/2016 6:45,83,86,-3,3,0.034883721
7/5/2016 6:55,79,82,-3,3,0.036585366
7/5/2016 7:05,75,75,0,0,0
7/5/2016 7:07,73,106,-33,33,0.311320755
7/5/2016 7:10,104,96,8,8,0.083333333
7/5/2016 7:15,92,76,16,16,0.210526316
7/5/2016 7:20,72,80,-8,8,0.1
7/5/2016 7:25,76,86,-10,10,0.11627907
7/5/2016 7:30,82,96,-14,14,0.145833333
7/5/2016 18:00,140,130,10,10,0.076923077
7/5/2016 18:05,129,122,7,7,0.057377049
7/5/2016 18:15,120,107,13,13,0.121495327
7/5/2016 18:20,106,106,0,0,0
7/5/2016 18:25,105,101,4,4,0.03960396
7/5/2016 18:30,100,99,1,1,0.01010101
7/5/2016 18:40,97,96,1,1,0.010416667
7/5/2016 18:45,95,95,0,0,0
7/5/2016 18:50,94,101,-7,7,0.069306931
7/5/2016 18:55,100,111,-11,11,0.099099099
7/5/2016 19:00,110,124,-14,14,0.112903226
7/5/2016 19:05,123,133,-10,10,0.07518797
7/5/2016 19:10,132,133,-1,1,0.007518797
7/5/2016 19:15,132,136,-4,4,0.029411765
7/5/2016 19:20,135,146,-11,11,0.075342466
7/5/2016 19:25,145,145,0,0,0
7/5/2016 19:30,144,148,-4,4,0.027027027
7/5/2016 19:35,147,152,-5,5,0.032894737
7/5/2016 23:55,101,111,-10,10,0.09009009
7/6/2016 0:00,109,120,-11,11,0.091666667
7/6/2016 0:05,118,127,-9,9,0.070866142
7/6/2016 0:10,125,133,-8,8,0.060150376
7/6/2016 0:15,131,134,-3,3,0.02238806
7/6/2016 0:20,132,137,-5,5,0.03649635
7/6/2016 0:25,135,136,-1,1,0.007352941
7/6/2016 0:30,134,135,-1,1,0.007407407
7/6/2016 0:35,133,134,-1,1,0.007462687
7/6/2016 0:40,132,135,-3,3,0.022222222
7/6/2016 0:45,133,136,-3,3,0.022058824
7/6/2016 0:50,134,139,-5,5,0.035971223
7/6/2016 0:55,137,141,-4,4,0.028368794
7/6/2016 1:00,139,143,-4,4,0.027972028
7/6/2016 1:05,141,145,-4,4,0.027586207
7/6/2016 1:10,143,146,-3,3,0.020547945
7/6/2016 1:15,144,147,-3,3,0.020408163
7/6/2016 1:20,145,146,-1,1,0.006849315
7/6/2016 1:25,144,146,-2,2,0.01369863
7/6/2016 1:30,144,147,-3,3,0.020408163
7/6/2016 1:35,145,148,-3,3,0.02027027
7/6/2016 1:40,146,148,-2,2,0.013513514
7/6/2016 1:45,146,150,-4,4,0.026666667
7/6/2016 1:50,148,153,-5,5,0.032679739
7/6/2016 1:55,151,156,-5,5,0.032051282
7/6/2016 2:00,154,160,-6,6,0.0375
7/6/2016 2:05,158,163,-5,5,0.030674847
7/6/2016 2:10,161,165,-4,4,0.024242424
7/6/2016 2:15,163,166,-3,3,0.018072289
7/6/2016 2:20,164,167,-3,3,0.017964072
7/6/2016 2:25,165,168,-3,3,0.017857143
7/6/2016 2:30,166,167,-1,1,0.005988024
7/6/2016 2:35,165,167,-2,2,0.011976048
7/6/2016 2:40,165,166,-1,1,0.006024096
7/6/2016 2:45,164,165,-1,1,0.006060606
7/6/2016 2:50,163,163,0,0,0
7/6/2016 2:55,161,162,-1,1,0.00617284
7/6/2016 3:00,160,160,0,0,0
7/6/2016 3:05,158,158,0,0,0
7/6/2016 3:10,156,156,0,0,0
7/6/2016 3:15,154,155,-1,1,0.006451613
7/6/2016 3:20,153,153,0,0,0
7/6/2016 3:25,151,151,0,0,0
7/6/2016 3:30,149,148,1,1,0.006756757
7/6/2016 3:35,146,148,-2,2,0.013513514
7/6/2016 3:40,146,148,-2,2,0.013513514
7/6/2016 3:45,146,147,-1,1,0.006802721
7/6/2016 3:50,145,146,-1,1,0.006849315
7/6/2016 3:55,144,144,0,0,0
7/6/2016 4:00,141,143,-2,2,0.013986014
7/6/2016 4:05,140,141,-1,1,0.007092199
7/6/2016 4:10,138,140,-2,2,0.014285714
7/6/2016 4:15,137,139,-2,2,0.014388489
7/6/2016 4:20,136,137,-1,1,0.00729927
7/6/2016 4:25,134,136,-2,2,0.014705882
7/6/2016 4:30,133,135,-2,2,0.014814815
7/6/2016 4:35,132,131,1,1,0.007633588
7/6/2016 4:40,128,128,0,0,0
7/6/2016 4:45,125,127,-2,2,0.015748031
7/6/2016 4:50,124,126,-2,2,0.015873016
7/6/2016 4:55,123,128,-5,5,0.0390625
7/6/2016 5:00,125,127,-2,2,0.015748031
7/6/2016 5:05,124,126,-2,2,0.015873016
7/6/2016 5:10,123,124,-1,1,0.008064516
7/6/2016 5:15,121,121,0,0,0
7/6/2016 5:20,118,116,2,2,0.017241379
7/6/2016 5:25,113,112,1,1,0.008928571
7/6/2016 5:30,109,109,0,0,0
7/6/2016 5:35,106,107,-1,1,0.009345794
7/6/2016 5:40,104,105,-1,1,0.00952381
7/6/2016 5:45,102,101,1,1,0.00990099
7/6/2016 5:50,98,97,1,1,0.010309278
7/6/2016 5:55,94,94,0,0,0
7/6/2016 6:00,90,92,-2,2,0.02173913
7/6/2016 6:05,88,90,-2,2,0.022222222
7/6/2016 6:10,86,84,2,2,0.023809524
7/6/2016 6:15,80,78,2,2,0.025641026
7/6/2016 6:20,74,80,-6,6,0.075
7/6/2016 6:25,76,81,-5,5,0.061728395
7/6/2016 6:30,77,79,-2,2,0.025316456
7/6/2016 6:35,75,76,-1,1,0.013157895
7/6/2016 6:40,72,73,-1,1,0.01369863
7/6/2016 6:45,69,73,-4,4,0.054794521
7/6/2016 6:50,69,64,5,5,0.078125
7/6/2016 6:55,60,62,-2,2,0.032258065
7/6/2016 7:00,58,67,-9,9,0.134328358
7/6/2016 7:03,64,85,-21,21,0.247058824
7/6/2016 7:05,84,73,11,11,0.150684932
7/6/2016 7:10,69,71,-2,2,0.028169014
7/6/2016 7:15,67,75,-8,8,0.106666667
7/6/2016 7:20,71,77,-6,6,0.077922078
7/6/2016 7:25,73,79,-6,6,0.075949367
7/6/2016 7:30,75,81,-6,6,0.074074074
7/6/2016 11:55,127,131,-4,4,0.030534351
7/6/2016 12:00,129,132,-3,3,0.022727273
7/6/2016 13:25,168,168,0,0,0
7/6/2016 13:30,166,166,0,0,0
7/6/2016 13:35,164,164,0,0,0
7/6/2016 13:40,162,162,0,0,0
7/6/2016 13:45,160,160,0,0,0
7/6/2016 13:50,158,159,-1,1,0.006289308
7/6/2016 13:55,157,158,-1,1,0.006329114
7/6/2016 14:00,157,157,0,0,0
7/6/2016 14:05,156,155,1,1,0.006451613
7/6/2016 14:10,154,151,3,3,0.01986755
7/6/2016 14:15,150,146,4,4,0.02739726
7/6/2016 14:20,145,140,5,5,0.035714286
7/6/2016 14:25,139,134,5,5,0.037313433
7/6/2016 14:30,133,130,3,3,0.023076923
7/6/2016 14:35,129,123,6,6,0.048780488
7/6/2016 14:40,122,118,4,4,0.033898305
7/6/2016 14:45,117,113,4,4,0.03539823
7/6/2016 14:50,112,108,4,4,0.037037037
7/6/2016 14:55,107,104,3,3,0.028846154
7/6/2016 15:00,103,101,2,2,0.01980198
7/6/2016 15:05,100,94,6,6,0.063829787
7/6/2016 15:10,93,93,0,0,0
7/6/2016 15:15,92,89,3,3,0.033707865
7/6/2016 15:20,88,86,2,2,0.023255814
7/6/2016 15:25,85,83,2,2,0.024096386
7/6/2016 15:30,82,79,3,3,0.037974684
7/6/2016 15:35,78,76,2,2,0.026315789
7/6/2016 15:40,75,73,2,2,0.02739726
7/6/2016 15:45,72,70,2,2,0.028571429
7/6/2016 15:50,69,69,0,0,0
7/6/2016 15:55,68,68,0,0,0
7/6/2016 16:00,67,71,-4,4,0.056338028
7/6/2016 16:05,70,78,-8,8,0.102564103
7/6/2016 16:10,77,89,-12,12,0.134831461
7/6/2016 16:15,88,104,-16,16,0.153846154
7/6/2016 16:20,103,120,-17,17,0.141666667
7/6/2016 16:25,119,140,-21,21,0.15
7/6/2016 16:30,139,157,-18,18,0.114649682
7/6/2016 16:35,156,168,-12,12,0.071428571
7/6/2016 16:40,167,177,-10,10,0.056497175
7/6/2016 16:45,176,178,-2,2,0.011235955
7/6/2016 16:50,177,183,-6,6,0.032786885
7/6/2016 16:55,182,195,-13,13,0.066666667
7/6/2016 17:00,194,205,-11,11,0.053658537
7/6/2016 17:15,202,203,-1,1,0.004926108
7/6/2016 17:20,202,207,-5,5,0.024154589
7/6/2016 17:45,201,207,-6,6,0.028985507
7/6/2016 17:50,206,205,1,1,0.004878049
7/6/2016 17:55,204,206,-2,2,0.009708738
7/6/2016 18:00,205,206,-1,1,0.004854369
7/6/2016 18:05,205,195,10,10,0.051282051
7/6/2016 18:10,194,186,8,8,0.043010753
7/6/2016 18:15,185,181,4,4,0.022099448
7/6/2016 18:20,180,179,1,1,0.005586592
7/6/2016 18:25,178,182,-4,4,0.021978022
7/6/2016 18:30,181,179,2,2,0.011173184
7/6/2016 18:35,178,180,-2,2,0.011111111
7/6/2016 18:40,179,187,-8,8,0.042780749
7/6/2016 18:45,186,183,3,3,0.016393443
7/6/2016 18:50,182,184,-2,2,0.010869565
7/6/2016 18:55,183,188,-5,5,0.026595745
7/6/2016 19:00,187,191,-4,4,0.020942408
7/6/2016 19:05,190,196,-6,6,0.030612245
7/6/2016 19:10,195,200,-5,5,0.025
7/6/2016 23:30,131,137,-6,6,0.04379562
7/6/2016 23:35,134,146,-12,12,0.082191781
7/6/2016 23:40,143,152,-9,9,0.059210526
7/6/2016 23:45,149,152,-3,3,0.019736842
7/6/2016 23:50,149,154,-5,5,0.032467532
7/6/2016 23:55,151,157,-6,6,0.038216561
7/7/2016 0:00,155,160,-5,5,0.03125
7/7/2016 0:05,158,161,-3,3,0.01863354
7/7/2016 0:10,159,161,-2,2,0.01242236
7/7/2016 0:15,159,160,-1,1,0.00625
7/7/2016 0:20,158,159,-1,1,0.006289308
7/7/2016 0:25,157,158,-1,1,0.006329114
7/7/2016 0:30,156,156,0,0,0
7/7/2016 0:35,154,156,-2,2,0.012820513
7/7/2016 0:40,154,154,0,0,0
7/7/2016 0:45,152,151,1,1,0.006622517
7/7/2016 0:50,149,147,2,2,0.013605442
7/7/2016 0:55,145,143,2,2,0.013986014
7/7/2016 1:00,141,140,1,1,0.007142857
7/7/2016 1:05,138,138,0,0,0
7/7/2016 1:10,136,136,0,0,0
7/7/2016 1:15,134,134,0,0,0
7/7/2016 1:20,132,134,-2,2,0.014925373
7/7/2016 1:25,132,130,2,2,0.015384615
7/7/2016 1:30,128,127,1,1,0.007874016
7/7/2016 1:35,125,129,-4,4,0.031007752
7/7/2016 1:40,127,130,-3,3,0.023076923
7/7/2016 1:45,128,131,-3,3,0.022900763
7/7/2016 1:50,129,132,-3,3,0.022727273
7/7/2016 1:55,130,134,-4,4,0.029850746
7/7/2016 2:00,132,136,-4,4,0.029411765
7/7/2016 2:05,134,139,-5,5,0.035971223
7/7/2016 2:10,137,140,-3,3,0.021428571
7/7/2016 2:15,138,141,-3,3,0.021276596
7/7/2016 2:20,139,141,-2,2,0.014184397
7/7/2016 2:25,139,142,-3,3,0.021126761
7/7/2016 2:30,140,142,-2,2,0.014084507
7/7/2016 2:35,140,141,-1,1,0.007092199
7/7/2016 2:40,139,138,1,1,0.007246377
7/7/2016 2:45,136,133,3,3,0.022556391
7/7/2016 2:50,131,130,1,1,0.007692308
7/7/2016 2:55,128,128,0,0,0
7/7/2016 3:00,126,126,0,0,0
7/7/2016 3:05,124,123,1,1,0.008130081
7/7/2016 3:10,121,121,0,0,0
7/7/2016 3:15,119,117,2,2,0.017094017
7/7/2016 3:20,115,113,2,2,0.017699115
7/7/2016 3:25,111,110,1,1,0.009090909
7/7/2016 3:30,108,108,0,0,0
7/7/2016 3:35,106,105,1,1,0.00952381
7/7/2016 3:40,103,103,0,0,0
7/7/2016 3:45,101,101,0,0,0
7/7/2016 3:50,99,100,-1,1,0.01
7/7/2016 3:55,98,98,0,0,0
7/7/2016 4:00,95,99,-4,4,0.04040404
7/7/2016 4:05,96,100,-4,4,0.04
7/7/2016 4:10,97,101,-4,4,0.03960396
7/7/2016 4:15,98,101,-3,3,0.02970297
7/7/2016 4:20,98,100,-2,2,0.02
7/7/2016 4:25,97,96,1,1,0.010416667
7/7/2016 4:30,93,94,-1,1,0.010638298
7/7/2016 4:35,91,93,-2,2,0.021505376
7/7/2016 4:40,90,92,-2,2,0.02173913
7/7/2016 4:45,89,91,-2,2,0.021978022
7/7/2016 4:50,88,90,-2,2,0.022222222
7/7/2016 4:55,87,93,-6,6,0.064516129
7/7/2016 5:00,90,94,-4,4,0.042553191
7/7/2016 5:05,91,93,-2,2,0.021505376
7/7/2016 5:10,90,93,-3,3,0.032258065
7/7/2016 5:15,90,95,-5,5,0.052631579
7/7/2016 5:20,92,100,-8,8,0.08
7/7/2016 5:25,97,100,-3,3,0.03
7/7/2016 5:30,97,100,-3,3,0.03
7/7/2016 5:35,97,100,-3,3,0.03
7/7/2016 5:40,97,98,-1,1,0.010204082
7/7/2016 5:45,95,97,-2,2,0.020618557
7/7/2016 5:50,94,95,-1,1,0.010526316
7/7/2016 5:55,92,93,-1,1,0.010752688
7/7/2016 6:00,89,90,-1,1,0.011111111
7/7/2016 6:05,86,89,-3,3,0.033707865
7/7/2016 6:10,85,87,-2,2,0.022988506
7/7/2016 6:15,83,85,-2,2,0.023529412
7/7/2016 6:20,81,83,-2,2,0.024096386
7/7/2016 6:25,79,82,-3,3,0.036585366
7/7/2016 6:30,78,80,-2,2,0.025
7/7/2016 6:35,76,79,-3,3,0.037974684
7/7/2016 6:40,75,78,-3,3,0.038461538
7/7/2016 6:45,74,76,-2,2,0.026315789
7/7/2016 6:50,72,69,3,3,0.043478261
7/7/2016 6:55,65,70,-5,5,0.071428571
7/7/2016 7:00,66,68,-2,2,0.029411765
7/7/2016 7:03,65,78,-13,13,0.166666667
7/7/2016 7:10,73,74,-1,1,0.013513514
7/7/2016 7:20,67,72,-5,5,0.069444444
7/7/2016 7:25,68,71,-3,3,0.042253521
7/7/2016 11:55,145,150,-5,5,0.033333333
7/7/2016 12:00,148,149,-1,1,0.006711409
7/7/2016 12:05,147,150,-3,3,0.02
7/7/2016 12:10,148,152,-4,4,0.026315789
7/7/2016 12:15,150,151,-1,1,0.006622517
7/7/2016 12:20,149,151,-2,2,0.013245033
7/7/2016 12:25,149,153,-4,4,0.026143791
7/7/2016 12:30,151,156,-5,5,0.032051282
7/7/2016 12:35,154,158,-4,4,0.025316456
7/7/2016 12:40,156,160,-4,4,0.025
7/7/2016 12:45,158,164,-6,6,0.036585366
7/7/2016 12:50,162,169,-7,7,0.041420118
7/7/2016 12:55,167,173,-6,6,0.034682081
7/7/2016 13:00,171,175,-4,4,0.022857143
7/7/2016 13:05,173,175,-2,2,0.011428571
7/7/2016 13:10,173,175,-2,2,0.011428571
7/7/2016 13:15,173,176,-3,3,0.017045455
7/7/2016 13:20,174,178,-4,4,0.02247191
7/7/2016 18:50,141,141,0,0,0
7/7/2016 18:55,140,139,1,1,0.007194245
7/7/2016 19:05,137,134,3,3,0.02238806
7/7/2016 19:10,133,134,-1,1,0.007462687
7/7/2016 19:15,133,133,0,0,0
7/7/2016 19:20,132,138,-6,6,0.043478261
7/7/2016 19:25,137,138,-1,1,0.007246377
7/7/2016 19:30,137,135,2,2,0.014814815
7/7/2016 23:50,133,141,-8,8,0.056737589
7/7/2016 23:55,138,149,-11,11,0.073825503
7/8/2016 0:00,147,158,-11,11,0.069620253
7/8/2016 0:05,156,165,-9,9,0.054545455
7/8/2016 0:10,163,167,-4,4,0.023952096
7/8/2016 0:15,165,170,-5,5,0.029411765
7/8/2016 0:20,168,173,-5,5,0.028901734
7/8/2016 0:25,171,175,-4,4,0.022857143
7/8/2016 0:30,173,173,0,0,0
7/8/2016 0:35,171,169,2,2,0.01183432
7/8/2016 5:00,101,103,-2,2,0.019417476
7/8/2016 5:05,100,101,-1,1,0.00990099
7/8/2016 5:10,98,100,-2,2,0.02
7/8/2016 5:15,97,98,-1,1,0.010204082
7/8/2016 5:20,95,97,-2,2,0.020618557
7/8/2016 5:25,94,95,-1,1,0.010526316
7/8/2016 5:30,92,92,0,0,0
7/8/2016 5:35,89,90,-1,1,0.011111111
7/8/2016 5:40,87,86,1,1,0.011627907
7/8/2016 5:45,83,83,0,0,0
7/8/2016 5:50,80,81,-1,1,0.012345679
7/8/2016 5:55,78,79,-1,1,0.012658228
7/8/2016 6:00,75,76,-1,1,0.013157895
7/8/2016 6:05,72,73,-1,1,0.01369863
7/8/2016 6:10,69,71,-2,2,0.028169014
7/8/2016 6:15,67,68,-1,1,0.014705882
7/8/2016 6:20,64,67,-3,3,0.044776119
7/8/2016 6:25,63,65,-2,2,0.030769231
7/8/2016 6:30,61,64,-3,3,0.046875
7/8/2016 6:35,60,65,-5,5,0.076923077
7/8/2016 6:40,61,65,-4,4,0.061538462
7/8/2016 6:45,61,64,-3,3,0.046875
7/8/2016 6:50,60,64,-4,4,0.0625
7/8/2016 6:55,60,69,-9,9,0.130434783
7/8/2016 7:00,65,76,-11,11,0.144736842
7/8/2016 7:05,72,88,-16,16,0.181818182
7/8/2016 7:10,84,102,-18,18,0.176470588
7/8/2016 7:14,98,121,-23,23,0.190082645
7/8/2016 7:20,117,131,-14,14,0.106870229
7/8/2016 7:24,127,135,-8,8,0.059259259
7/8/2016 7:29,131,134,-3,3,0.02238806
7/8/2016 7:35,130,134,-4,4,0.029850746
